Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	18-09-17																																																											
																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Haiti	HTI	Population growth (annual %)	SP.POP.GROW	1.96060846	1.977265841	1.989255344	1.996959666	2.000218669	1.99806287	2.001569495	2.000427038	1.975706386	1.921635219	1.852703073	1.778931474	1.725119478	1.709813838	1.744284003	1.814150063	1.886398626	1.950482944	2.022498954	2.100811457	2.178120567	2.256622736	2.320415292	2.347029093	2.328657635	2.279249944	2.220520429	2.167440464	2.117861558	2.076409449	2.040931306	2.003243006	1.96288473	1.927034871	1.896803439	1.870304875	1.846662364	1.821203669	1.79025081	1.751422577	1.708257106	1.663058134	1.622259194	1.592495961	1.576382423	1.569191526	1.564366366	1.554700833	1.538194907	1.511857854	1.478400896	1.443950382	1.410947725	1.376075923	1.339654191	1.302387138	1.264238966
Hungary	HUN	Population growth (annual %)	SP.POP.GROW	0.267505797	0.453239644	0.322661285	0.260182926	0.31560145	0.277287713	0.302244758	0.372155583	0.383062187	0.417504517	0.379781402	0.286176099	0.298102515	0.322277028	0.446325662	0.588081809	0.550182989	0.464581043	0.344923733	0.180747382	0.065093729	0.006777772	-0.058952116	-0.150240753	-0.200097849	-0.181847163	-0.170579145	-0.167798788	-0.153272936	-1.088983893	-1.033117297	-0.005668183	-0.039136583	-0.114035594	-0.136883104	-0.139220004	-0.171771609	-0.201458936	-0.232679337	-0.28326061	-0.259764908	-0.229379183	-0.284751377	-0.286433268	-0.221439379	-0.198878843	-0.155716485	-0.154915158	-0.175097367	-0.154908814	-0.226013876	-0.283360436	-0.516437607	-0.275368757	-0.269378767	-0.237855002	-0.255022953
IBRD only	IBD	Population growth (annual %)	SP.POP.GROW		1.064307964	1.720868459	2.287226676	2.249181665	2.254782996	2.357019806	2.285974851	2.298712162	2.343800053	2.355879704	2.357248939	2.267106168	2.209723219	2.127651435	2.015123887	1.933096866	1.855733091	1.8405624	1.841166473	1.823182367	1.830212138	1.894069208	1.877179299	1.826734865	1.825687455	1.848590684	1.865864256	1.837289784	1.778293171	1.693404606	1.608647725	1.531316866	1.479963834	1.434628432	1.397984608	1.361466364	1.344898669	1.305550076	1.258405667	1.195070753	1.153416342	1.116704932	1.098191785	1.081654755	1.069602893	1.050339962	1.029252699	1.023587304	1.025727359	1.008698296	1.004964918	1.00890033	1.002215554	0.988815699	0.971623786	0.960087667
IDA & IBRD total	IBT	Population growth (annual %)	SP.POP.GROW		1.291899112	1.8464676	2.324066202	2.299344725	2.310828258	2.403313375	2.350239373	2.362400866	2.396042717	2.399043599	2.392360087	2.312464156	2.264182243	2.201776238	2.117918285	2.060351111	2.005033538	1.999496266	2.0045588	1.992474689	2.000481452	2.055129682	2.043639913	2.004783129	2.00609371	2.026297042	2.041018007	2.017776857	1.969821207	1.901061874	1.829632475	1.766755477	1.721006946	1.677635663	1.641920972	1.606619422	1.586657668	1.547038585	1.503564663	1.457784658	1.426245631	1.397651375	1.383225045	1.37009069	1.359970057	1.344821735	1.329245356	1.326000238	1.328905513	1.322862518	1.320890933	1.319396164	1.316133478	1.307001645	1.294651505	1.286772279
IDA total	IDA	Population growth (annual %)	SP.POP.GROW		2.433995746	2.468320763	2.50513168	2.545370968	2.584909991	2.628977234	2.662674789	2.670900672	2.648182051	2.606748235	2.560901826	2.529760788	2.52441088	2.554889243	2.605566436	2.660560868	2.704236832	2.737665474	2.756808856	2.764942853	2.770287638	2.776640851	2.782938821	2.788577607	2.792836927	2.793974665	2.790709741	2.783345596	2.77474456	2.765309241	2.739754214	2.725729888	2.691393657	2.644388751	2.600932765	2.559114479	2.514996863	2.463754976	2.42369497	2.432583953	2.426347794	2.414709521	2.402000222	2.387901664	2.371523811	2.357662739	2.347862302	2.339605836	2.332008648	2.349045707	2.339314727	2.307264674	2.302214607	2.293788586	2.283674082	2.274160894
IDA blend	IDB	Population growth (annual %)	SP.POP.GROW		2.395303779	2.449484727	2.494932425	2.528928814	2.557284086	2.585462141	2.613733711	2.635286987	2.65138324	2.664588955	2.672395931	2.684971133	2.723216733	2.7910583	2.874174184	2.958954655	3.025391392	3.070501883	3.086836478	3.083326336	3.069871709	3.055379414	3.040261139	3.027189393	3.012146562	2.995938973	2.970550483	2.925848619	2.859442446	2.797845587	2.681940592	2.627004461	2.563276863	2.499447924	2.458635989	2.446829938	2.419790453	2.378926614	2.312065826	2.305199952	2.269999003	2.2472249	2.234505561	2.239850045	2.255605843	2.274678421	2.301485317	2.327909856	2.34856537	2.435229103	2.43966308	2.369777123	2.372313175	2.362877895	2.339469769	2.309205639
Indonesia	IDN	Population growth (annual %)	SP.POP.GROW	2.62028392	2.636818998	2.649109265	2.66271383	2.680439155	2.698730609	2.712833183	2.718245889	2.714435758	2.700286136	2.6782025	2.652897231	2.625889567	2.595140747	2.560995424	2.524548074	2.483046277	2.440981941	2.405787002	2.379762099	2.35779683	2.337684293	2.309495113	2.264099987	2.197360508	2.117013569	2.033474036	1.956304289	1.887403863	1.830172605	1.781456519	1.737037901	1.691908628	1.644549466	1.593355678	1.541372521	1.490168947	1.445933038	1.414359893	1.398437235	1.393740137	1.392391638	1.389585245	1.38668233	1.382152743	1.3759456	1.369188236	1.361625552	1.351462836	1.338065661	1.321404942	1.304066714	1.284198982	1.257326841	1.222048631	1.181013915	1.137493711
IDA only	IDX	Population growth (annual %)	SP.POP.GROW		2.45237892	2.47726508	2.509973497	2.553175285	2.59801961	2.649618721	2.685875595	2.687771688	2.646666349	2.579360512	2.508065229	2.456089331	2.429835766	2.442218065	2.476983087	2.517165208	2.549238202	2.576282977	2.596017267	2.609082278	2.622952246	2.638960282	2.655320957	2.669795399	2.683283399	2.692762671	2.700318634	2.711532618	2.731972844	2.748858275	2.768999766	2.775628746	2.756054172	2.717403115	2.672463077	2.615440571	2.562677457	2.506178924	2.479453089	2.496107606	2.504170341	2.497884474	2.484976744	2.461066889	2.428685314	2.398514844	2.370665481	2.345352767	2.323874733	2.306695685	2.289942175	2.276462806	2.267643304	2.259680157	2.256100731	2.256828213
Isle of Man	IMN	Population growth (annual %)	SP.POP.GROW	-0.906248175	-0.33290975	0.283353689	0.785866745	1.20379085	1.507081533	1.794691909	2.072442275	2.15625406	2.084996091	1.910787546	1.658697681	1.413164673	1.296800554	1.295543838	1.393367332	1.58460774	1.665734209	1.555150883	1.186725938	0.631404917	-0.017310431	-0.550774289	-0.732208384	-0.3881267	0.333911464	1.181269038	1.856835915	2.168791053	2.010035072	1.532975086	0.970013059	0.547013365	0.26018659	0.232301465	0.36028862	0.513876477	0.619959523	0.732470113	0.784142651	0.833188217	0.875501318	0.922066616	0.965943775	1.005824605	1.026029244	1.040314678	1.05147728	1.032896468	1.002168543	0.937289245	0.854318108	0.797956937	0.742879092	0.701083654	0.696202671	0.683030024
India	IND	Population growth (annual %)	SP.POP.GROW	1.946992987	1.98565941	2.020384857	2.046957974	2.063583274	2.074367085	2.079792876	2.089132228	2.112384986	2.153710175	2.205114997	2.258760336	2.3021762	2.328080768	2.331781668	2.32052454	2.302276466	2.287869451	2.282378521	2.289659284	2.30361073	2.317217951	2.32167642	2.313328572	2.289168329	2.253971506	2.215960108	2.179738085	2.143456764	2.108347059	2.074320724	2.038691209	2.002906432	1.971204062	1.944743372	1.921399359	1.898649353	1.873466192	1.844585364	1.81083241	1.773545774	1.734728697	1.696185068	1.658100247	1.621038435	1.584251766	1.548885996	1.5120782	1.469688199	1.420203435	1.366797957	1.31187648	1.261205511	1.219418944	1.189328211	1.167527075	1.148214693
Not classified	INX	Population growth (annual %)	SP.POP.GROW																																																									
Ireland	IRL	Population growth (annual %)	SP.POP.GROW	-0.280698792	-0.148593694	0.411628632	0.583614784	0.486082927	0.374313833	0.398883656	0.471401693	0.450327334	0.584796988	0.835333131	1.169898876	1.48620228	1.603875761	1.656675285	1.645353656	1.509145575	1.35426325	1.418806793	1.332288816	1.150818338	1.171034967	0.94541547	0.708938993	0.619707471	0.160073466	0.045438028	0.010367602	-0.427686064	-0.396250752	0.084413021	0.574927781	0.682256778	0.499840487	0.394187639	0.512695055	0.791271347	1.002814735	1.043076836	1.127299556	1.333042666	1.59215149	1.685148857	1.628950962	1.828313818	2.178703014	2.696005644	2.890960005	2.038708011	1.015663276	0.544884384	0.364213884	0.220500759	0.248160454	0.410851014	1.282772382	2.037334235
"Iran, Islamic Rep."	IRN	Population growth (annual %)	SP.POP.GROW	2.572550994	2.584282652	2.595039302	2.605404091	2.615995797	2.626980015	2.647620177	2.670262436	2.679859605	2.67287533	2.661055876	2.655244873	2.672292578	2.722347447	2.811581654	2.929880378	3.030890726	3.130754951	3.28335116	3.496434173	3.729474922	3.928735779	4.058251165	4.120289261	4.106546717	4.025637565	3.96356029	3.864206932	3.602730027	3.155482756	2.611009467	2.023627332	1.530957183	1.246016656	1.236420077	1.414011196	1.649440553	1.814250304	1.879941382	1.802158506	1.629973143	1.448006295	1.313192814	1.212598178	1.162171697	1.14928037	1.138128428	1.121369704	1.124332469	1.149272387	1.187084256	1.231625039	1.266252744	1.276015296	1.252156319	1.203520261	1.1487886
Iraq	IRQ	Population growth (annual %)	SP.POP.GROW	2.419371179	2.514044762	2.625584209	2.759143224	2.914244752	3.074482948	3.234811857	3.366955598	3.441426171	3.448177253	3.409010542	3.350386825	3.298593611	3.260655624	3.24451367	3.237972276	3.230044824	3.202562309	3.145439991	3.053471773	2.939936917	2.839074989	2.750891924	2.648314303	2.52891059	2.4099357	2.284760492	2.19563371	2.195816978	2.305593251	2.485349617	2.675601523	2.832382893	2.955798118	3.032269589	3.070902729	3.105923417	3.13280309	3.116802189	3.052956564	2.959751736	2.870452886	2.796021733	2.722607786	2.652935051	2.594863062	2.52081399	2.469519093	2.507821179	2.654916752	2.86233481	3.086677425	3.25442375	3.320373173	3.260406759	3.120450103	2.965163696
Iceland	ISL	Population growth (annual %)	SP.POP.GROW	1.795326707	1.948719743	1.853365244	1.77978836	1.777772399	1.732678311	1.693452457	1.613441336	1.36770413	0.929223669	0.524268808	0.808703279	1.463775579	1.509090126	1.352920811	1.27890789	0.992857359	0.744426487	0.780538211	0.978479646	1.058896411	1.140583261	1.336610409	1.32404443	1.06362548	0.787667614	0.732588891	1.095629101	1.566217581	1.238396064	0.777662199	1.15914942	1.256632077	1.016811928	0.866835947	0.542467998	0.539913017	0.819197091	1.070859043	1.209238786	1.369192833	1.329295255	0.892596377	0.69249762	0.877936158	1.582891978	2.34742243	2.530085489	1.859572171	0.341241979	-0.143903	0.305468368	0.532100735	0.9458859	1.112504755	1.041940387	1.033589277
Israel	ISR	Population growth (annual %)	SP.POP.GROW	3.746722544	3.302448041	4.824517533	3.681922745	3.95601647	3.493805136	2.542509837	4.317752921	2.090919722	2.605781239	3.315976347	3.14439276	2.541555492	4.046614977	2.975426108	2.283471582	2.232491116	2.239108379	2.108800589	2.568359473	2.400950403	1.991385694	1.878107037	1.819125877	1.306891786	1.763630078	1.547147598	1.615171246	1.65705755	1.696469257	3.094603009	6.017008783	3.455466899	2.658091779	2.589262849	2.668286957	2.616505943	2.498395043	2.28687869	2.546433887	2.642331913	2.357117299	2.014058394	1.805519759	1.767623642	1.762897661	1.767805874	1.776100869	1.776579106	2.390207338	1.82675241	1.848077862	1.846151321	1.866052895	1.919543799	1.981288976	1.973219653
Italy	ITA	Population growth (annual %)	SP.POP.GROW	1.993928406	0.668382874	0.67662299	0.729553242	0.8226237	0.842108617	0.777304407	0.723778173	0.631737253	0.566058509	0.528877032	0.466452872	0.567712499	0.678187648	0.654388936	0.597247219	0.498851058	0.424722057	0.35631295	0.289147208	0.205999752	0.12005432	0.07408186	0.036294637	0.022350913	0.028899939	0.005449282	0.01020512	0.048320597	0.075009005	0.083708573	0.069231189	0.067924433	0.061135853	0.020372074	0.001588562	0.028104408	0.05290695	0.028774016	0.016820844	0.045303631	0.056167601	0.148916429	0.444507313	0.647182705	0.491389108	0.300559689	0.504933687	0.662469253	0.45561345	0.307591222	0.171978291	0.26954124	1.159251117	0.917504096	-0.096376133	-0.214276426
Jamaica	JAM	Population growth (annual %)	SP.POP.GROW	1.206635019	1.375660673	1.529550212	1.60641628	1.57789755	1.478767047	1.357170353	1.272577207	1.243933623	1.294205594	1.394300662	1.515350092	1.605309395	1.633857761	1.580668585	1.47566958	1.339681672	1.230930449	1.200434271	1.275323689	1.413285747	1.584116886	1.702940603	1.70059807	1.539806966	1.277713218	0.982145851	0.740733347	0.597343428	0.590930673	0.683865659	0.79898846	0.882986989	0.945478148	0.97033228	0.965894179	0.962977246	0.964655691	0.944181087	0.896456019	0.830808071	0.755439369	0.686280871	0.631109184	0.597874932	0.580841871	0.566981939	0.548725975	0.526630115	0.499089021	0.467082082	0.435051016	0.40557433	0.379954149	0.359825054	0.343459143	0.327499919
Jordan	JOR	Population growth (annual %)	SP.POP.GROW	5.217456686	4.286085399	3.697183672	3.843924174	4.851048338	6.254519975	7.652820908	8.453577994	8.409228548	7.516932014	6.21856553	4.975727906	4.046791976	3.366646307	2.997698933	2.856071984	2.732714996	2.610173219	2.650918857	2.86995556	3.199492776	3.589215229	3.925090443	4.123336147	4.147441504	4.072042227	3.904658426	3.799540859	3.91095246	4.283372325	4.761347899	5.274687322	5.564119951	5.425283782	4.811941976	3.946410673	3.089162033	2.427564373	1.95996532	1.74979127	1.744079534	1.755030084	1.793889706	2.045809278	2.539769048	3.173967147	3.779888824	4.271284492	4.678464078	4.97879913	5.160910192	5.321362986	5.366690886	5.132054431	4.597538294	3.896131218	3.185854645
Japan	JPN	Population growth (annual %)	SP.POP.GROW	0.889609026	2.606188325	0.93199469	1.017429511	1.041943684	1.074694267	0.913064484	0.932605318	0.333026385	2.067320348	1.13052183	1.287379355	1.400779181	0.827813913	1.908956846	1.60110038	0.739620035	0.963675751	0.904880694	0.842409475	0.784007592	0.738816652	0.678537273	0.681511043	0.634413291	0.611368674	0.609299871	0.491825133	0.426638544	0.40939466	0.341370597	0.310355946	0.248237081	0.246819413	0.340685789	0.381789601	0.25318888	0.238271218	0.27172961	0.182586374	0.167275578	0.240952588	0.232527187	0.213980949	0.033662258	0.009392097	0.063373589	0.114908848	0.048425395	-0.012494631	0.017960542	-0.185226486	-0.159710676	-0.144271883	-0.132694222	-0.106124994	-0.115284177
Kazakhstan	KAZ	Population growth (annual %)	SP.POP.GROW	4.44251666	4.189268749	3.893653189	3.558119129	3.190197935	2.813785568	2.421662221	2.063678697	1.806187263	1.67698704	1.636903855	1.630215353	1.603981586	1.548497278	1.445450597	1.315165406	1.180175027	1.075907283	1.021228292	1.030931049	1.083803775	1.129119418	1.152462184	1.181241936	1.213827139	1.234327643	1.276771449	1.279048358	1.13741161	1.656713973	0.604342663	0.625030618	-0.069353244	-0.66327745	-1.450853619	-1.752259011	-1.514558064	-1.579964178	-1.726094321	-0.952509234	-0.300549816	-0.170069526	0.004125545	0.336402206	0.694922853	0.888891382	1.057664776	1.143857766	1.21836561	2.636252653	1.412240469	1.429659402	1.408352557	1.441785478	1.479722304	1.463577578	1.431250879
Kenya	KEN	Population growth (annual %)	SP.POP.GROW	3.068840401	3.109533947	3.149459799	3.187174277	3.222342771	3.256617961	3.28888419	3.323981069	3.36736625	3.420751563	3.479305577	3.536133541	3.586411433	3.629889221	3.665038316	3.693440984	3.712312314	3.727611628	3.746989438	3.772391004	3.796904783	3.815200591	3.817827977	3.799318113	3.757234217	3.698302649	3.634692914	3.570156017	3.499360094	3.422822269	3.34331631	3.266606636	3.192368462	3.116147698	3.037834024	2.961421937	2.887991306	2.824544699	2.77822566	2.751842512	2.740135801	2.731774582	2.723965819	2.722998123	2.728493279	2.737271423	2.746430784	2.752069036	2.751559064	2.743207843	2.728405712	2.711825998	2.693169397	2.668121659	2.636116355	2.599336534	2.560925398
Kyrgyz Republic	KGZ	Population growth (annual %)	SP.POP.GROW	3.062010269	3.776249233	3.3777425	3.383440848	3.324812257	3.078015946	3.136852074	3.012208894	2.945413469	2.678215772	2.223945997	2.086264695	2.157026598	2.101967808	2.19837318	2.102497532	1.993721223	1.92262579	1.829019298	1.84403799	1.824471061	1.873206267	1.974517144	2.079679038	2.014330426	1.869355155	1.891626258	1.90236035	1.764962711	2.090178019	1.924484883	1.635307708	1.153816119	0.028786218	-0.035430369	0.998300396	1.480089704	1.458502175	1.534038154	1.486072263	1.191125924	0.948856614	0.917899317	1.048444924	1.210105425	1.127864459	1.075051294	0.953586964	0.950220145	1.207265644	1.192864429	1.216890729	1.665236559	1.984738667	2.006107899	2.059025966	2.089846482
Cambodia	KHM	Population growth (annual %)	SP.POP.GROW	2.543176224	2.598507536	2.613855276	2.541771506	2.362588546	2.119250047	1.801601491	1.51554281	1.387450878	1.471130413	1.667383781	2.022358246	2.249770932	1.995436659	1.123459772	-0.11732418	-1.604272425	-2.858204127	-3.374392447	-2.722961179	-1.138381834	0.83459931	2.486654466	3.551828923	3.801992792	3.522483747	3.139598374	2.93503964	2.85964596	2.982814672	3.218283085	3.43548066	3.538760488	3.540695653	3.422804768	3.225832324	3.020637829	2.83377583	2.637210786	2.435216239	2.236056816	2.037299233	1.855340404	1.713760238	1.622577159	1.570832895	1.527719882	1.489494921	1.479248267	1.499446217	1.539045133	1.588753014	1.630478022	1.649900824	1.637999535	1.60352658	1.564833471
Kiribati	KIR	Population growth (annual %)	SP.POP.GROW	2.437738083	2.453111393	2.442880277	2.420696537	2.365682559	2.237843447	2.142513166	2.039780407	1.944349523	1.817830599	1.742396651	1.641462008	1.524126061	1.465805927	1.437274705	1.440476212	1.453969076	1.477147449	1.488601113	1.453093538	1.41374496	1.329201303	1.300275232	1.382390298	1.601216226	1.953236399	2.339495679	2.625565983	2.694521292	2.518031264	2.166593208	1.763076768	1.440056138	1.262575913	1.249442069	1.371774285	1.502866057	1.605404991	1.689233534	1.721455625	1.72076038	1.705627967	1.71481272	1.761300198	1.835793348	1.950112929	2.074196076	2.152561716	2.186468687	2.138689009	2.051051135	1.933415426	1.85266743	1.786724609	1.75626566	1.749085489	1.75311586
St. Kitts and Nevis	KNA	Population growth (annual %)	SP.POP.GROW	0.436540868	-0.003906708	-0.444406021	-0.869048045	-1.184623878	-1.444388865	-1.754646747	-2.043146967	-2.085763698	-1.88832621	-1.435563644	-0.87268399	-0.380541097	-0.022562668	0.033842093	-0.124143707	-0.289514361	-0.467704338	-0.54538329	-0.564480618	-0.569999351	-0.54301296	-0.499196259	-0.515803451	-0.584659122	-0.666613782	-0.754991043	-0.83325788	-0.737885335	-0.47619719	-0.0440712	0.43740219	0.844931824	1.165780506	1.251515403	1.215064677	1.117511398	1.08463669	1.068485603	1.137535965	1.219554351	1.348472778	1.405600108	1.415715471	1.395952431	1.325318109	1.224701213	1.157670541	1.096749744	1.094677888	1.092543922	1.084582071	1.11859059	1.09305173	1.066347516	1.016421314	0.977012418
